airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
AirAsia,I5-1529,Delhi,Morning,two_or_more,Night,Economy,,2,5953
AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Night,Economy,,2,5953
GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Economy,,2,5954
GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Economy,,2,5954
SpiceJet,SG-8152,Delhi,Morning,one,Night,Economy,,2,5954
GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Economy,,2,5954
GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Economy,,2,5954
GO_FIRST,G8-338,Delhi,Morning,one,Night,Economy,,2,5954
GO_FIRST,G8-2513,Delhi,Evening,one,Early_Morning,Economy,15,2,5954
GO_FIRST,G8-334,Delhi,Early_Morning,one,Night,Economy,,2,5954
SpiceJet,SG-8106,Delhi,Early_Morning,one,Night,Economy,,2,5954
Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Economy,8,2,5955
AirAsia,I5-548,Delhi,Early_Morning,zero,Early_Morning,Economy,,2,6060
SpiceJet,SG-8152,Delhi,Morning,one,Morning,Economy,,2,6060
SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Economy,,2,6060
SpiceJet,SG-480,Delhi,Evening,one,Night,Economy,,2,6270
SpiceJet,SG-8903,Delhi,Morning,one,Evening,Economy,8,2,6270
SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Economy,,2,6270
Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Economy,,2,6375
Indigo,6E-2485,Delhi,Afternoon,one,Evening,Economy,,2,6443
AirAsia,I5-768,Delhi,Afternoon,two_or_more,Night,Economy,,2,6443
SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Economy,,2,6480
AirAsia,I5-550,Delhi,Evening,zero,Evening,Economy,,2,7213
Indigo,6E-2367,Delhi,Evening,one,Night,Economy,,2,7420
Indigo,6E-2247,Delhi,Morning,two_or_more,Evening,Economy,,2,7472
Indigo,6E-2485,Delhi,Afternoon,one,Night,Economy,,2,7908
Indigo,6E-2001,Delhi,Afternoon,one,Night,Economy,,2,8396
Vistara,UK-705,Delhi,Early_Morning,one,Night,Economy,,2,9000
Indigo,6E-398,Delhi,Afternoon,one,Evening,Economy,,2,8885
Indigo,6E-2615,Delhi,Morning,one,Evening,Economy,,2,8885
Indigo,6E-889,Delhi,Afternoon,one,Night,Economy,,2,8885
Indigo,6E-761,Delhi,Evening,one,Night,Economy,,2,9373
GO_FIRST,G8-153,Delhi,Morning,one,Afternoon,Economy,,2,9840
AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Economy,,2,10078
AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Evening,Economy,,2,10078
SpiceJet,SG-8253,Delhi,Night,zero,Night,Economy,,2,10260
Indigo,6E-5012,Delhi,Early_Morning,one,Evening,Economy,,2,10838
Air_India,AI-415,Delhi,Evening,one,Afternoon,Economy,,2,11026
Air_India,AI-483,Delhi,Evening,one,Night,Economy,,2,11113
Indigo,6E-6187,Delhi,Afternoon,one,Night,Economy,,2,11326
Indigo,6E-186,Delhi,Afternoon,one,Night,Economy,,2,11326
Air_India,AI-469,Delhi,Early_Morning,one,Night,Economy,,2,11533
Indigo,6E-282,Delhi,Morning,zero,Afternoon,Economy,,2,11625
SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Economy,,2,11624
Indigo,6E-6187,Delhi,Afternoon,one,Evening,Economy,,2,11678
Air_India,AI-540,Delhi,Night,one,Morning,Economy,,2,12150
Indigo,6E-6195,Delhi,Afternoon,one,Night,Economy,,2,12302
Vistara,UK-705,Delhi,Early_Morning,one,Morning,Economy,,2,12780
Air_India,AI-839,Delhi,Night,one,Morning,Economy,,2,12465
Air_India,AI-803,Delhi,Early_Morning,one,Evening,Economy,,2,12465
Air_India,AI-542,Delhi,Morning,one,Morning,Economy,,2,12465
Air_India,AI-560,Delhi,Morning,one,Morning,Economy,,2,12465
Indigo,6E-397,Delhi,Afternoon,one,Evening,Economy,,2,12511
Vistara,UK-985,Delhi,Evening,one,Morning,Economy,,2,12990
Vistara,UK-977,Delhi,Evening,one,Morning,Economy,,2,12990
Vistara,UK-955,Delhi,Evening,one,Morning,Economy,,2,12990
Vistara,UK-953,Delhi,Night,one,Morning,Economy,13,2,13095
Indigo,6E-2043,Delhi,Afternoon,one,Night,Economy,7,2,12791
Indigo,6E-6971,Delhi,Morning,one,Evening,Economy,,2,12791
Air_India,AI-868,Delhi,Evening,one,Night,Economy,,2,12990
Air_India,AI-636,Delhi,Afternoon,one,Night,Economy,,2,12990
Air_India,AI-805,Delhi,Evening,one,Morning,Economy,,2,12990
Air_India,AI-624,Delhi,Evening,one,Morning,Economy,,2,12990
Air_India,AI-868,Delhi,Evening,one,Morning,Economy,,2,12990
Air_India,AI-441,Delhi,Evening,one,Morning,Economy,15,2,12990
Air_India,AI-665,Delhi,Early_Morning,one,Night,Economy,,2,12990
Air_India,AI-887,Delhi,Early_Morning,one,Night,Economy,,2,12990
Air_India,AI-636,Delhi,Afternoon,one,Morning,Economy,,2,12990
Air_India,AI-537,Delhi,Evening,one,Morning,Economy,,2,12990
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Economy,,2,12990
Air_India,AI-887,Delhi,Early_Morning,one,Morning,Economy,,2,12990
Vistara,UK-641,Delhi,Afternoon,one,Night,Economy,,2,13673
Vistara,UK-951,Delhi,Afternoon,one,Morning,Economy,,2,13725
Air_India,AI-805,Delhi,Evening,one,Afternoon,Economy,,2,13410
Air_India,AI-624,Delhi,Evening,one,Afternoon,Economy,,2,13410
Air_India,AI-868,Delhi,Evening,one,Afternoon,Economy,,2,13410
Air_India,AI-441,Delhi,Evening,one,Afternoon,Economy,,2,13410
Air_India,AI-453,Delhi,Early_Morning,two_or_more,Night,Economy,,2,13688
Air_India,AI-453,Delhi,Early_Morning,two_or_more,Morning,Economy,,2,13688
Air_India,AI-453,Delhi,Early_Morning,two_or_more,Afternoon,Economy,,2,13688
Air_India,AI-544,Delhi,Evening,one,Morning,Economy,,2,13725
GO_FIRST,G8-422,Delhi,Evening,one,Early_Morning,Economy,,2,14022
Air_India,AI-439,Delhi,Early_Morning,one,Afternoon,Economy,,2,14145
Vistara,UK-933,Delhi,Afternoon,one,Morning,Economy,,2,14565
Vistara,UK-945,Delhi,Morning,one,Morning,Economy,22,2,14565
Indigo,6E-6205,Delhi,Afternoon,one,Evening,Economy,,2,14255
Indigo,6E-5336,Delhi,Afternoon,one,Night,Economy,,2,14255
Indigo,6E-5012,Delhi,Early_Morning,one,Afternoon,Economy,,2,14255
Indigo,6E-6238,Delhi,Morning,one,Evening,Economy,,2,14303
GO_FIRST,G8-717,Delhi,Evening,one,Morning,Economy,16,2,14539
Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Economy,,2,14618
Indigo,6E-6205,Delhi,Afternoon,one,Night,Economy,,2,15232
Indigo,6E-2247,Delhi,Morning,two_or_more,Evening,Economy,,2,15668
Indigo,6E-2005,Delhi,Morning,one,Evening,Economy,,2,15668
Air_India,AI-409,Delhi,Morning,one,Evening,Economy,7,2,17641
Air_India,AI-429,Delhi,Morning,one,Morning,Economy,25,2,18345
Indigo,6E-6238,Delhi,Morning,one,Afternoon,Economy,7,2,19868
Vistara,UK-963,Delhi,Morning,one,Evening,Economy,,2,20445
Vistara,UK-995,Delhi,Morning,one,Evening,Economy,,2,20865
Vistara,UK-927,Delhi,Morning,one,Evening,Economy,,2,21180
Air_India,AI-877,Delhi,Morning,one,Afternoon,Economy,,2,23123
Indigo,6E-2031,Delhi,Early_Morning,one,Afternoon,Economy,,2,24456
Vistara,UK-985,Delhi,Evening,one,Evening,Economy,21,2,25905
Vistara,UK-977,Delhi,Evening,one,Evening,Economy,,2,25905
Vistara,UK-955,Delhi,Evening,one,Evening,Economy,,2,25905
Vistara,UK-953,Delhi,Night,one,Evening,Economy,,2,26010
Air_India,AI-485,Delhi,Early_Morning,one,Morning,Economy,,2,26263
Vistara,UK-951,Delhi,Afternoon,one,Evening,Economy,,2,26640
Vistara,UK-933,Delhi,Afternoon,one,Evening,Economy,,2,27480
SpiceJet,SG-2976,Delhi,Evening,one,Evening,Economy,,2,27769
GO_FIRST,G8-101,Delhi,Early_Morning,zero,Early_Morning,Economy,,3,5954
GO_FIRST,G8-103,Delhi,Evening,zero,Night,Economy,,3,5954
Indigo,6E-2841,Delhi,Night,zero,Late_Night,Economy,,3,5955
Indigo,6E-755,Delhi,Afternoon,zero,Evening,Economy,,3,5955
Indigo,6E-387,Delhi,Night,zero,Late_Night,Economy,,3,5955
Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Economy,,3,5955
AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Economy,,3,5953
AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Evening,Economy,,3,5953
AirAsia,I5-1529,Delhi,Morning,two_or_more,Night,Economy,,3,5953
AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Night,Economy,,3,5953
SpiceJet,SG-480,Delhi,Evening,one,Night,Economy,,3,5954
GO_FIRST,G8-153,Delhi,Morning,one,Afternoon,Economy,,3,5954
GO_FIRST,G8-275,Delhi,Evening,one,Early_Morning,Economy,,3,5954
GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Economy,,3,5954
GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Economy,,3,5954
GO_FIRST,G8-338,Delhi,Morning,one,Night,Economy,,3,5954
GO_FIRST,G8-171,Delhi,Evening,one,Early_Morning,Economy,,3,5954
SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Economy,,3,5954
GO_FIRST,G8-334,Delhi,Early_Morning,one,Night,Economy,,3,5954
SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Economy,,3,5954
Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Economy,8,3,5955
AirAsia,I5-548,Delhi,Early_Morning,zero,Early_Morning,Economy,,3,6060
SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Economy,,3,6060
Indigo,6E-282,Delhi,Morning,zero,Afternoon,Economy,,3,6270
SpiceJet,SG-8253,Delhi,Night,zero,Night,Economy,,3,6270
Air_India,AI-764,Delhi,Evening,zero,Evening,Economy,,3,6375
Indigo,6E-198,Delhi,Early_Morning,one,Morning,Economy,,3,6443
Indigo,6E-761,Delhi,Evening,one,Night,Economy,,3,6932
AirAsia,I5-768,Delhi,Afternoon,two_or_more,Night,Economy,,3,7072
Vistara,UK-737,Delhi,Afternoon,zero,Evening,Economy,,3,7530
AirAsia,I5-550,Delhi,Evening,zero,Evening,Economy,,3,7530
Indigo,6E-397,Delhi,Afternoon,one,Evening,Economy,,3,7908
Indigo,6E-6205,Delhi,Afternoon,one,Evening,Economy,,3,7908
Indigo,6E-2043,Delhi,Afternoon,one,Night,Economy,7,3,7908
Indigo,6E-398,Delhi,Afternoon,one,Evening,Economy,,3,8396
Indigo,6E-6187,Delhi,Afternoon,one,Night,Economy,,3,8396
Indigo,6E-2154,Delhi,Morning,one,Afternoon,Economy,,3,8633
Vistara,UK-705,Delhi,Early_Morning,one,Night,Economy,,3,9000
Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Economy,,3,8885
Indigo,6E-5041,Delhi,Evening,one,Late_Night,Economy,,3,9373
Indigo,6E-5336,Delhi,Afternoon,one,Night,Economy,,3,9373
Air_India,AI-415,Delhi,Evening,one,Evening,Economy,,3,10081
Indigo,6E-2615,Delhi,Morning,one,Evening,Economy,,3,10349
Vistara,UK-641,Delhi,Afternoon,one,Night,Economy,,3,10733
Air_India,AI-9991,Delhi,Morning,one,Night,Economy,,3,10535
GO_FIRST,G8-717,Delhi,Evening,one,Morning,Economy,16,3,11128
SpiceJet,SG-2976,Delhi,Evening,one,Night,Economy,,3,11389
GO_FIRST,G8-237,Delhi,Afternoon,one,Evening,Economy,,3,11466
SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Economy,,3,11624
Indigo,6E-5012,Delhi,Early_Morning,one,Afternoon,Economy,,3,11814
Air_India,AI-839,Delhi,Night,one,Morning,Economy,,3,12045
Air_India,AI-544,Delhi,Evening,one,Morning,Economy,,3,12045
Air_India,AI-542,Delhi,Morning,one,Morning,Economy,,3,12045
Air_India,AI-560,Delhi,Morning,one,Morning,Economy,,3,12045
AirAsia,I5-747,Delhi,Evening,one,Morning,Economy,14,3,12046
Air_India,AI-504,Delhi,Night,one,Early_Morning,Economy,8,3,12150
Air_India,AI-504,Delhi,Night,one,Evening,Economy,,3,12150
Air_India,AI-891,Delhi,Evening,one,Afternoon,Economy,,3,12150
Air_India,AI-803,Delhi,Early_Morning,one,Early_Morning,Economy,,3,12150
Air_India,AI-891,Delhi,Evening,one,Evening,Economy,,3,12150
Air_India,AI-891,Delhi,Evening,one,Evening,Economy,,3,12150
Air_India,AI-473,Delhi,Evening,one,Night,Economy,,3,12255
SpiceJet,SG-8903,Delhi,Morning,one,Evening,Economy,8,3,12360
Indigo,6E-2001,Delhi,Afternoon,one,Night,Economy,,3,12413
Air_India,AI-540,Delhi,Night,one,Morning,Economy,,3,12465
Air_India,AI-537,Delhi,Evening,one,Morning,Economy,,3,12465
Air_India,AI-439,Delhi,Early_Morning,one,Morning,Economy,,3,12465
Indigo,6E-6187,Delhi,Afternoon,one,Evening,Economy,,3,12791
Indigo,6E-2046,Delhi,Evening,one,Late_Night,Economy,,3,12791
Indigo,6E-6238,Delhi,Morning,one,Afternoon,Economy,7,3,12791
Indigo,6E-2247,Delhi,Morning,one,Evening,Economy,,3,12791
Air_India,AI-624,Delhi,Evening,one,Night,Economy,,3,12990
Air_India,AI-441,Delhi,Evening,one,Night,Economy,,3,12990
Vistara,UK-985,Delhi,Evening,one,Evening,Economy,,3,13410
Vistara,UK-977,Delhi,Evening,one,Evening,Economy,,3,13410
Air_India,AI-624,Delhi,Evening,one,Morning,Economy,,3,13410
Air_India,AI-441,Delhi,Evening,one,Morning,Economy,15,3,13410
Air_India,AI-665,Delhi,Early_Morning,one,Night,Economy,,3,13410
Air_India,AI-887,Delhi,Early_Morning,one,Night,Economy,,3,13410
AirAsia,I5-784,Delhi,Evening,one,Morning,Economy,,3,13410
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Economy,,3,13410
Air_India,AI-887,Delhi,Early_Morning,one,Morning,Economy,,3,13410
GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Economy,,3,13430
GO_FIRST,G8-2513,Delhi,Evening,one,Early_Morning,Economy,15,3,13462
Vistara,UK-927,Delhi,Morning,one,Morning,Economy,,3,13830
Vistara,UK-963,Delhi,Morning,one,Morning,Economy,,3,13830
Vistara,UK-995,Delhi,Morning,one,Morning,Economy,,3,13935
Air_India,AI-479,Delhi,Night,two_or_more,Night,Economy,,3,13688
Vistara,UK-985,Delhi,Evening,one,Morning,Economy,,3,14250
Vistara,UK-977,Delhi,Evening,one,Morning,Economy,,3,14250
Vistara,UK-985,Delhi,Evening,one,Evening,Economy,21,3,14250
Vistara,UK-977,Delhi,Evening,one,Evening,Economy,,3,14250
GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Economy,,3,14008
GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Economy,,3,14008
GO_FIRST,G8-392,Delhi,Afternoon,one,Early_Morning,Economy,,3,14008
Air_India,AI-868,Delhi,Evening,one,Night,Economy,,3,14250
Air_India,AI-868,Delhi,Evening,one,Morning,Economy,,3,14250
Indigo,6E-6171,Delhi,Evening,one,Night,Economy,,3,14255
Indigo,6E-7403,Delhi,Early_Morning,one,Afternoon,Economy,,3,14255
Vistara,UK-945,Delhi,Morning,one,Morning,Economy,22,3,14880
Vistara,UK-945,Delhi,Morning,one,Evening,Economy,,3,14880
Indigo,6E-5031,Delhi,Early_Morning,one,Afternoon,Economy,,3,15038
Indigo,6E-926,Delhi,Evening,one,Night,Economy,,3,15232
Indigo,6E-889,Delhi,Afternoon,one,Night,Economy,,3,15510
Indigo,6E-2367,Delhi,Evening,one,Night,Economy,,3,15563
Vistara,UK-933,Delhi,Afternoon,one,Evening,Economy,,3,16560
GO_FIRST,G8-422,Delhi,Evening,one,Early_Morning,Economy,,3,16491
Air_India,AI-473,Delhi,Evening,one,Afternoon,Economy,,3,16665
Vistara,UK-871,Delhi,Night,two_or_more,Evening,Economy,,3,17388
Vistara,UK-879,Delhi,Evening,two_or_more,Evening,Economy,,3,17388
Vistara,UK-933,Delhi,Afternoon,one,Morning,Economy,,3,17400
Vistara,UK-933,Delhi,Afternoon,one,Evening,Economy,,3,17400
Vistara,UK-815,Delhi,Morning,two_or_more,Evening,Economy,,3,17462
Air_India,AI-429,Delhi,Morning,one,Morning,Economy,,3,17610
Air_India,AI-879,Delhi,Morning,one,Evening,Economy,,3,17653
Vistara,UK-801,Delhi,Morning,two_or_more,Evening,Economy,,3,18927
SpiceJet,SG-8152,Delhi,Morning,one,Night,Economy,,3,18959
Vistara,UK-899,Delhi,Afternoon,two_or_more,Evening,Economy,,3,19383
SpiceJet,SG-8152,Delhi,Morning,one,Morning,Economy,,3,19275
Indigo,6E-6195,Delhi,Afternoon,one,Night,Economy,,3,19385
Air_India,AI-807,Delhi,Evening,one,Early_Morning,Economy,,3,19605
Air_India,AI-502,Delhi,Afternoon,one,Early_Morning,Economy,,3,19605
Air_India,AI-807,Delhi,Evening,one,Evening,Economy,,3,19605
Vistara,UK-951,Delhi,Afternoon,one,Morning,Economy,,3,20655
Vistara,UK-951,Delhi,Afternoon,one,Evening,Economy,,3,20655
Vistara,UK-637,Delhi,Evening,two_or_more,Morning,Economy,,3,22440
Vistara,UK-953,Delhi,Night,one,Evening,Economy,,3,22755
Vistara,UK-955,Delhi,Evening,one,Evening,Economy,,3,22755
Air_India,AI-506,Delhi,Morning,one,Early_Morning,Economy,,3,22755
Indigo,6E-2031,Delhi,Early_Morning,one,Afternoon,Economy,,3,23175
Vistara,UK-953,Delhi,Night,one,Morning,Economy,13,3,23595
Vistara,UK-955,Delhi,Evening,one,Morning,Economy,,3,23595
Vistara,UK-953,Delhi,Night,one,Evening,Economy,,3,23595
Vistara,UK-955,Delhi,Evening,one,Evening,Economy,,3,23595
Air_India,AI-485,Delhi,Early_Morning,one,Morning,Economy,,3,24163
Indigo,6E-2329,Delhi,Morning,one,Evening,Economy,,3,24566
Vistara,UK-927,Delhi,Morning,one,Evening,Economy,,3,25905
Vistara,UK-963,Delhi,Morning,one,Evening,Economy,8,3,25905
Vistara,UK-995,Delhi,Morning,one,Evening,Economy,,3,26010
Air_India,AI-877,Delhi,Morning,one,Afternoon,Economy,,3,26430
Indigo,6E-2089,Delhi,Morning,one,Evening,Economy,,3,27533
SpiceJet,SG-8253,Delhi,Night,zero,Night,Economy,,4,5954
Vistara,UK-737,Delhi,Afternoon,zero,Evening,Economy,,4,5955
GO_FIRST,G8-103,Delhi,Evening,zero,Night,Economy,,4,5954
