airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Indigo,6E-2009,Kolkata,Night,zero,Late_Night,Economy,,4,6489
Indigo,6E-6324,Kolkata,Early_Morning,zero,Morning,Economy,,4,6489
Air_India,AI-770,Kolkata,Night,zero,Night,Economy,,4,6489
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Economy,,4,6488
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Economy,,4,6488
GO_FIRST,G8-519,Kolkata,Evening,one,Morning,Economy,,4,6488
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Night,Economy,,4,6488
GO_FIRST,G8-519,Kolkata,Evening,one,Morning,Economy,,4,6488
SpiceJet,SG-3839,Kolkata,Evening,one,Morning,Economy,,4,6488
Indigo,6E-994,Kolkata,Afternoon,one,Night,Economy,5,4,6489
Indigo,6E-6785,Kolkata,Morning,one,Afternoon,Economy,,4,6489
Indigo,6E-6917,Kolkata,Afternoon,one,Night,Economy,,4,6489
Indigo,6E-6488,Kolkata,Morning,one,Evening,Economy,,4,6489
Indigo,6E-811,Kolkata,Morning,one,Evening,Economy,,4,6489
SpiceJet,SG-3229,Kolkata,Afternoon,one,Afternoon,Economy,,4,6594
AirAsia,I5-547,Kolkata,Evening,zero,Night,Economy,,4,6797
Indigo,6E-854,Kolkata,Morning,zero,Morning,Economy,,4,6804
Indigo,6E-898,Kolkata,Evening,zero,Night,Economy,,4,6804
SpiceJet,SG-3281,Kolkata,Afternoon,one,Evening,Economy,,4,6804
Air_India,AI-763,Kolkata,Early_Morning,zero,Morning,Economy,,4,6909
Indigo,6E-6344,Kolkata,Afternoon,one,Night,Economy,,4,6977
Indigo,6E-6344,Kolkata,Afternoon,one,Night,Economy,,4,6977
Indigo,6E-7177,Kolkata,Morning,one,Night,Economy,,4,6977
Indigo,6E-496,Kolkata,Early_Morning,one,Evening,Economy,,4,6977
Indigo,6E-6172,Kolkata,Night,one,Morning,Economy,,4,6977
Indigo,6E-487,Kolkata,Morning,zero,Afternoon,Economy,,4,7119
Indigo,6E-599,Kolkata,Morning,zero,Afternoon,Economy,,4,7119
Indigo,6E-2127,Kolkata,Late_Night,zero,Late_Night,Economy,,4,7119
Indigo,6E-404,Kolkata,Evening,zero,Night,Economy,,4,7119
Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Economy,,4,7539
Air_India,AI-402,Kolkata,Morning,zero,Afternoon,Economy,,4,7329
Indigo,6E-6917,Kolkata,Afternoon,one,Night,Economy,,4,7466
Indigo,6E-6513,Kolkata,Morning,one,Afternoon,Economy,,4,7466
Indigo,6E-961,Kolkata,Night,one,Early_Morning,Economy,10,4,7466
GO_FIRST,G8-102,Kolkata,Afternoon,zero,Evening,Economy,,4,7644
Indigo,6E-139,Kolkata,Early_Morning,one,Afternoon,Economy,,4,7954
Indigo,6E-139,Kolkata,Early_Morning,one,Afternoon,Economy,,4,7954
Indigo,6E-135,Kolkata,Afternoon,one,Night,Economy,,4,8442
AirAsia,I5-588,Kolkata,Afternoon,one,Night,Economy,,4,8954
Vistara,UK-706,Kolkata,Morning,zero,Afternoon,Economy,,4,9324
Air_India,AI-768,Kolkata,Afternoon,zero,Evening,Economy,,4,9324
Indigo,6E-6616,Kolkata,Afternoon,one,Evening,Economy,,4,9419
Indigo,6E-417,Kolkata,Afternoon,one,Night,Economy,,4,9419
Air_India,AI-424,Kolkata,Afternoon,one,Night,Economy,,4,9534
Indigo,6E-394,Kolkata,Afternoon,one,Night,Economy,,4,9907
Indigo,6E-394,Kolkata,Afternoon,one,Night,Economy,,4,9907
Indigo,6E-6014,Kolkata,Morning,one,Evening,Economy,,4,9907
Air_India,AI-424,Kolkata,Afternoon,two_or_more,Night,Economy,,4,10059
SpiceJet,SG-4027,Kolkata,Morning,one,Evening,Economy,,4,11528
Vistara,UK-778,Kolkata,Afternoon,zero,Evening,Economy,,4,12054
Air_India,AI-9741,Kolkata,Early_Morning,one,Night,Economy,,4,11844
Indigo,6E-6021,Kolkata,Afternoon,one,Evening,Economy,6,4,12348
Indigo,6E-6339,Kolkata,Morning,one,Evening,Economy,,4,12348
Indigo,6E-751,Kolkata,Afternoon,one,Evening,Economy,,4,12348
Indigo,6E-7623,Kolkata,Early_Morning,one,Afternoon,Economy,,4,12348
Indigo,6E-6021,Kolkata,Afternoon,one,Night,Economy,,4,12348
SpiceJet,SG-337,Kolkata,Morning,one,Morning,Economy,,4,12551
Air_India,AI-9755,Kolkata,Morning,one,Night,Economy,,4,12684
Air_India,AI-9745,Kolkata,Morning,one,Night,Economy,,4,12802
SpiceJet,SG-4031,Kolkata,Evening,one,Evening,Economy,,4,12983
Vistara,UK-774,Kolkata,Night,one,Morning,Economy,,4,13524
Vistara,UK-774,Kolkata,Night,one,Morning,Economy,12,4,13524
Vistara,UK-774,Kolkata,Night,one,Morning,Economy,,4,13524
Vistara,UK-774,Kolkata,Night,one,Afternoon,Economy,,4,13524
Vistara,UK-774,Kolkata,Night,one,Afternoon,Economy,,4,13524
Vistara,UK-774,Kolkata,Night,one,Evening,Economy,,4,13524
Vistara,UK-774,Kolkata,Night,one,Evening,Economy,,4,13524
Vistara,UK-774,Kolkata,Night,one,Night,Economy,,4,13524
Vistara,UK-774,Kolkata,Night,one,Night,Economy,,4,13524
Vistara,UK-774,Kolkata,Night,one,Night,Economy,,4,13524
Vistara,UK-774,Kolkata,Night,one,Late_Night,Economy,,4,13524
Vistara,UK-774,Kolkata,Night,one,Late_Night,Economy,,4,13524
Vistara,UK-774,Kolkata,Night,one,Afternoon,Economy,,4,13629
SpiceJet,SG-4031,Kolkata,Evening,one,Evening,Economy,,4,13297
Air_India,AI-9745,Kolkata,Morning,one,Morning,Economy,,4,13432
SpiceJet,SG-4025,Kolkata,Early_Morning,one,Evening,Economy,,4,13507
AirAsia,I5-2991,Kolkata,Night,one,Afternoon,Economy,,4,13725
Vistara,UK-774,Kolkata,Night,one,Morning,Economy,,4,14259
Vistara,UK-774,Kolkata,Night,one,Evening,Economy,,4,14259
GO_FIRST,G8-393,Kolkata,Night,one,Afternoon,Economy,,4,13997
Vistara,UK-776,Kolkata,Evening,one,Morning,Economy,,4,14364
Vistara,UK-776,Kolkata,Evening,one,Morning,Economy,15,4,14364
Vistara,UK-776,Kolkata,Evening,one,Morning,Economy,,4,14364
Vistara,UK-776,Kolkata,Evening,one,Afternoon,Economy,,4,14364
Vistara,UK-776,Kolkata,Evening,one,Afternoon,Economy,,4,14364
Vistara,UK-776,Kolkata,Evening,one,Evening,Economy,,4,14364
Vistara,UK-776,Kolkata,Evening,one,Evening,Economy,,4,14364
Vistara,UK-776,Kolkata,Evening,one,Afternoon,Economy,,4,14469
Air_India,AI-526,Kolkata,Evening,one,Morning,Economy,14,4,14154
Air_India,AI-526,Kolkata,Evening,one,Afternoon,Economy,,4,14154
Air_India,AI-526,Kolkata,Evening,one,Evening,Economy,,4,14154
Air_India,AI-526,Kolkata,Evening,one,Night,Economy,28,4,14154
Air_India,AI-676,Kolkata,Morning,one,Evening,Economy,,4,14364
Air_India,AI-676,Kolkata,Morning,one,Evening,Economy,,4,14364
Air_India,AI-676,Kolkata,Morning,one,Night,Economy,,4,14364
Air_India,AI-676,Kolkata,Morning,one,Night,Economy,,4,14364
Air_India,AI-676,Kolkata,Morning,one,Night,Economy,,4,14364
Air_India,AI-573,Kolkata,Evening,one,Morning,Economy,,4,14364
Air_India,AI-573,Kolkata,Evening,one,Afternoon,Economy,,4,14364
Air_India,AI-573,Kolkata,Evening,one,Night,Economy,,4,14364
Vistara,UK-776,Kolkata,Evening,one,Morning,Economy,,4,15099
Vistara,UK-776,Kolkata,Evening,one,Evening,Economy,,4,15099
Indigo,6E-6623,Kolkata,Early_Morning,one,Afternoon,Economy,,4,14789
Indigo,6E-7561,Kolkata,Early_Morning,one,Afternoon,Economy,,4,14889
Air_India,AI-745,Kolkata,Afternoon,one,Afternoon,Economy,,4,15142
Vistara,UK-774,Kolkata,Night,one,Evening,Economy,,4,15812
Vistara,UK-774,Kolkata,Night,one,Night,Economy,,4,15812
Vistara,UK-774,Kolkata,Night,one,Afternoon,Economy,,4,15917
Air_India,AI-424,Kolkata,Afternoon,one,Night,Economy,,4,15667
Vistara,UK-774,Kolkata,Night,one,Evening,Economy,,4,16059
Vistara,UK-772,Kolkata,Morning,one,Evening,Economy,,4,16149
Vistara,UK-772,Kolkata,Morning,one,Evening,Economy,,4,16149
Vistara,UK-772,Kolkata,Morning,one,Night,Economy,,4,16149
Vistara,UK-772,Kolkata,Morning,one,Night,Economy,,4,16149
Vistara,UK-772,Kolkata,Morning,one,Night,Economy,,4,16149
Vistara,UK-774,Kolkata,Night,one,Evening,Economy,,4,16269
Vistara,UK-776,Kolkata,Evening,one,Evening,Economy,,4,16269
Vistara,UK-774,Kolkata,Night,one,Afternoon,Economy,,4,16767
Vistara,UK-774,Kolkata,Night,one,Afternoon,Economy,,4,17996
Air_India,AI-765,Kolkata,Evening,one,Morning,Economy,,4,17829
Air_India,AI-765,Kolkata,Evening,one,Afternoon,Economy,,4,17829
Air_India,AI-787,Kolkata,Early_Morning,one,Afternoon,Economy,9,4,18607
Vistara,UK-772,Kolkata,Morning,one,Night,Economy,,4,22344
Vistara,UK-772,Kolkata,Morning,one,Night,Economy,12,4,22344
Indigo,6E-6749,Kolkata,Morning,one,Evening,Economy,,4,24077
Vistara,UK-772,Kolkata,Morning,one,Night,Economy,,4,24759
AirAsia,I5-2991,Kolkata,Night,one,Morning,Economy,,4,26360
AirAsia,I5-991,Kolkata,Evening,one,Morning,Economy,,4,26360
Air_India,AI-773,Kolkata,Evening,one,Night,Economy,,4,26439
Air_India,AI-773,Kolkata,Evening,one,Morning,Economy,17,4,26439
Air_India,AI-773,Kolkata,Evening,one,Morning,Economy,,4,26439
Indigo,6E-634,Kolkata,Morning,one,Night,Economy,,4,31952
SpiceJet,SG-1077,Kolkata,Night,zero,Night,Economy,,5,6488
SpiceJet,SG-8264,Kolkata,Night,zero,Late_Night,Economy,,5,6488
SpiceJet,SG-8130,Kolkata,Early_Morning,zero,Morning,Economy,,5,6488
GO_FIRST,G8-227,Kolkata,Early_Morning,zero,Morning,Economy,,5,6488
GO_FIRST,G8-102,Kolkata,Afternoon,zero,Evening,Economy,,5,6488
Indigo,6E-404,Kolkata,Evening,zero,Night,Economy,,5,6489
Indigo,6E-6324,Kolkata,Early_Morning,zero,Morning,Economy,,5,6489
AirAsia,I5-547,Kolkata,Evening,zero,Night,Economy,,5,6490
Air_India,AI-763,Kolkata,Early_Morning,zero,Morning,Economy,,5,6489
Air_India,AI-770,Kolkata,Night,zero,Night,Economy,,5,6489
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Economy,,5,6488
SpiceJet,SG-4025,Kolkata,Early_Morning,one,Evening,Economy,,5,6488
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Economy,,5,6488
GO_FIRST,G8-519,Kolkata,Evening,one,Morning,Economy,,5,6488
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Night,Economy,,5,6488
GO_FIRST,G8-519,Kolkata,Evening,one,Morning,Economy,,5,6488
SpiceJet,SG-3839,Kolkata,Evening,one,Morning,Economy,,5,6488
SpiceJet,SG-3229,Kolkata,Afternoon,one,Afternoon,Economy,,5,6488
