airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Indigo,6E-6051,Mumbai,Evening,one,Late_Night,Bangalore,Economy,6,46,2124
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13,46,6502
Indigo,6E-6051,Mumbai,Evening,one,Late_Night,Bangalore,Economy,6,47,2124
Indigo,6E-6051,Mumbai,Evening,one,Late_Night,Bangalore,Economy,6,48,2124
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13,48,6502
Indigo,6E-6051,Mumbai,Evening,one,Late_Night,Bangalore,Economy,6,49,2124
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,Economy,37,4,12637
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,Economy,37,9,12007
Indigo,6E-448,Mumbai,Evening,one,Night,Kolkata,Economy,6,45,2835
Indigo,6E-448,Mumbai,Evening,one,Night,Kolkata,Economy,6,46,2835
Indigo,6E-448,Mumbai,Evening,one,Night,Kolkata,Economy,6,47,2835
Indigo,6E-448,Mumbai,Evening,one,Night,Kolkata,Economy,6,48,5125
Indigo,6E-448,Mumbai,Evening,one,Night,Kolkata,Economy,6,49,2835
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,1,7584
Vistara,UK-910,Mumbai,Evening,one,Afternoon,Hyderabad,Economy,19,1,11129
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,19,1,12557
Air_India,AI-809,Mumbai,Morning,one,Night,Hyderabad,Economy,13,2,7584
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,2,7584
Vistara,UK-910,Mumbai,Evening,one,Afternoon,Hyderabad,Economy,19,2,11664
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,19,2,12557
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,3,7584
Vistara,UK-910,Mumbai,Evening,one,Afternoon,Hyderabad,Economy,19,3,9879
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,4,7584
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,19,4,9879
Vistara,UK-910,Mumbai,Evening,one,Afternoon,Hyderabad,Economy,19,4,9879
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,5,7584
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,6,7584
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,7,7584
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,8,7584
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,9,7584
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,19,9,9879
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,10,7584
Vistara,UK-910,Mumbai,Evening,one,Afternoon,Hyderabad,Economy,19,10,9879
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,11,7584
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,12,7584
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,13,7584
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,14,7584
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,15,7584
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,16,4593
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,17,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,18,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,19,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,20,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,21,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,22,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,23,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,24,4593
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,25,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,26,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,27,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,28,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,29,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,30,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,31,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,32,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,33,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,34,4593
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,35,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,36,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,37,4593
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,38,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,39,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,40,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,41,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,42,4173
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13,43,4173
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,13,45,5017
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,13,46,3916
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,13,47,3916
Air_India,AI-671,Mumbai,Morning,one,Night,Hyderabad,Economy,13,48,3402
GO_FIRST,G8-383,Mumbai,Afternoon,one,Night,Hyderabad,Economy,6,48,3505
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,13,48,3916
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,13,49,3916
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,1,19803
Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,Economy,13,2,9201
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,2,11129
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,3,11129
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,4,11129
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,5,11129
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,6,7991
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,6,11129
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,7,10731
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,7,11129
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,8,9361
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,8,11129
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,9,9518
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,9,11129
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,10,8148
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,10,11129
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,11,9361
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,11,11129
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,12,8904
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,12,11129
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,13,8447
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,13,11129
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,14,9975
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,15,9361
Air_India,AI-637,Mumbai,Evening,two_or_more,Night,Chennai,Economy,29,15,13146
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,16,4678
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,16,7046
Air_India,AI-637,Mumbai,Evening,two_or_more,Night,Chennai,Economy,29,16,8978
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,17,4678
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,17,7046
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,18,4313
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,18,7571
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,19,4313
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,19,7571
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,20,4313
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,20,4962
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,21,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,21,4985
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,22,4985
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,22,10264
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,23,4678
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,23,4985
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,24,4313
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,24,4542
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,25,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,25,4985
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,26,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,26,4542
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,27,4313
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,27,4542
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,28,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,28,4542
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,29,4542
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,29,8652
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,30,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,30,4752
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,31,1890
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,31,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,32,1890
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,32,4678
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,33,1890
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,33,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,34,1890
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,34,3998
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,35,4678
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,35,4985
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,36,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,36,5731
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,37,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,37,4752
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,38,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,38,4542
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,39,1890
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,39,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,40,1890
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,40,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,41,1890
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,41,4048
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,42,1890
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,42,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,43,1890
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,43,3998
Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6,44,2832
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,44,3998
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,45,3998
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,46,3998
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,47,3998
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,48,3998
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13,49,3998
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,1,20614
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,1,22924
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,2,12424
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,3,9904
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,3,10849
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,4,9904
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,4,10744
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,5,10849
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,5,12319
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,6,9904
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,6,10744
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,6,11164
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,7,10744
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,7,11164
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,8,10744
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,8,10849
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,9,11059
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,9,11164
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,10,10324
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,10,10744
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,11,7487
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,11,7487
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,11,10324
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,11,10744
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,11,11164
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,12,7487
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,12,10744
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,12,10744
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,13,7487
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,13,7487
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,13,10324
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,13,10744
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,13,10744
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,14,7487
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,14,7487
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,14,10744
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,14,11479
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,15,6964
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,15,7487
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,15,7487
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,15,10744
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,15,10744
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,16,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,16,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,16,4028
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,16,5696
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,17,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,17,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,17,4105
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,18,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,18,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,18,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,18,4105
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,18,5696
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,19,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,19,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,19,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,19,4105
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,20,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,20,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,20,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,20,4105
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,20,5696
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,21,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,21,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,21,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,21,4105
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,21,5696
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,22,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,22,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,22,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,22,4105
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,22,5696
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,23,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,23,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,23,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,23,4602
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,23,5696
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,24,3685
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,24,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,24,4028
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,25,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,25,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,25,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,25,4105
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,25,5696
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,26,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,26,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,26,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,26,4105
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,27,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,27,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,27,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,27,4105
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,27,5696
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,28,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,28,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,28,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,28,4105
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,28,7031
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,29,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,29,4111
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,29,4028
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,29,4602
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,29,7487
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6,30,4111
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6,30,4111
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19,30,4105
GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6,30,4250
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6,30,7487
