airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,16,83353
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,17,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,17,70714
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,18,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,18,78554
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,19,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,19,70714
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,20,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,20,63277
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,21,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,21,81169
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,22,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,22,63277
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,23,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,23,74594
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,24,63277
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,24,78554
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,25,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,25,56702
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,26,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,26,63277
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,27,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,27,56702
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,28,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,28,63277
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,29,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,29,70714
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,30,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,30,89927
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,31,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,31,63277
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,32,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,32,63277
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,33,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,33,56702
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,34,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,34,63277
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,35,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,35,70714
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,36,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,36,63277
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,37,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,37,63277
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,38,63277
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,38,70714
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,39,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,39,56702
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,40,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,40,56702
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,41,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,41,56702
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,42,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,42,63277
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,43,56702
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,15,43,64139
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12,44,56702
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,2,59524
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,3,59524
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,3,67914
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,3,93002
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,4,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,4,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,4,69739
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,5,51819
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,5,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,5,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,6,51707
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,6,52715
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,6,53499
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,7,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,7,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,7,71979
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,8,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,8,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,8,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,9,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,9,70154
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,9,78554
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,10,51819
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,10,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,10,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,11,51819
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,11,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,11,53499
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,12,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,12,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,12,61899
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,13,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,13,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,13,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,14,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,14,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,14,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,15,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,15,67914
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,15,77994
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,16,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,16,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,16,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,17,51707
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,17,61899
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,17,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,18,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,18,60074
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,18,68474
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,19,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,19,60074
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,19,85162
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,20,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,20,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,20,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,21,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,21,60074
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,21,70154
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,22,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,22,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,22,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,23,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,23,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,23,63579
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,24,51819
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,24,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,24,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,25,51819
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,25,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,25,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,26,51819
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,26,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,26,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,27,51707
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,27,63579
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,27,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,28,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,28,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,28,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,29,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,29,67914
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,30,51707
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,30,59290
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,30,60074
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,31,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,31,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,31,61899
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,32,51819
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,32,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,32,53499
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,33,51707
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,33,58394
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,33,60074
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,34,51707
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,34,52715
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,34,53499
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,35,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,35,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,35,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,36,51707
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,36,52715
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,36,53499
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,37,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,37,60074
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,37,89642
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,38,51819
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,38,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,38,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,39,51819
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,39,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,39,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,40,51819
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,40,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,40,53499
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,41,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,41,53499
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,41,63579
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,42,51707
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,42,59290
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,42,60074
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,43,51707
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,12,43,59290
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,43,60074
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,Business,28,44,48851
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Business,11,44,51707
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23,44,60074
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,Business,28,45,48851
Air_India,AI-515,Hyderabad,Morning,one,Morning,Kolkata,Business,23,46,36660
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,Business,28,46,48851
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,Business,28,47,48851
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,Business,28,48,48851
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,Business,28,49,48851
Air_India,AI-780,Hyderabad,Afternoon,one,Evening,Chennai,Business,28,45,39682
Air_India,AI-780,Hyderabad,Afternoon,one,Evening,Chennai,Business,28,47,39682
Air_India,AI-766,Chennai,Early_Morning,one,Evening,Delhi,Business,11,4,47585
Air_India,AI-766,Chennai,Early_Morning,one,Night,Delhi,Business,16,4,47585
Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Business,16,5,57920
