airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11,7,10680
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28,7,10680
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,7,17439
AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,8,7423
GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,8,7424
GO_FIRST,G8-165,Delhi,Early_Morning,one,Night,Bangalore,Economy,16,8,7424
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,8,9840
Air_India,AI-542,Delhi,Morning,one,Night,Bangalore,Economy,12,8,9840
Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11,8,9998
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,8,10680
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11,8,11100
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,8,11100
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,8,12713
GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,9,7424
GO_FIRST,G8-165,Delhi,Early_Morning,one,Night,Bangalore,Economy,16,9,7424
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,9,9840
Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11,9,9735
Indigo,6E-2331,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,9,11888
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,9,12189
AirAsia,I5-792,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,12,9,13411
Air_India,AI-885,Delhi,Morning,one,Night,Bangalore,Economy,11,9,21758
GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,10,7424
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,10,7530
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,10,9840
Air_India,AI-542,Delhi,Morning,one,Night,Bangalore,Economy,12,10,9840
Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11,10,10733
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,10,11415
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11,10,12255
AirAsia,I5-792,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,12,10,16210
AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,11,7423
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,11,7425
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,11,9840
Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11,11,9735
AirAsia,I5-792,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,12,11,9736
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11,11,10680
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,11,10680
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,11,10680
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28,11,10680
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16,11,21285
AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,12,7423
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,12,7425
AirAsia,I5-792,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,12,12,8056
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,12,9840
Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11,12,9735
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11,12,10680
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28,12,10680
AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,13,7423
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,13,7425
AirAsia,I5-792,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,12,13,8056
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,13,9840
Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11,13,9735
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16,13,21285
Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11,14,7110
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11,14,7751
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,14,7751
AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,14,7423
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,14,7425
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28,14,7709
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,14,9840
AirAsia,I5-792,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,12,14,9736
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,14,10680
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,15,3357
AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,15,3569
Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11,15,3671
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,15,4272
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11,15,4797
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,15,5021
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,15,5619
AirAsia,I5-792,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,12,15,9736
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,16,3357
Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11,16,3671
Indigo,6E-2331,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,16,3829
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11,16,4272
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,16,4272
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28,16,4230
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,16,5619
AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,17,3090
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,17,4008
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,17,4496
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28,17,4230
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11,17,4797
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,17,5619
AirAsia,I5-792,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,12,17,9736
AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,18,3090
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,18,3662
Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11,18,3671
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11,18,4272
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,18,4272
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,18,4496
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28,18,4230
AirAsia,I5-792,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,12,18,5220
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,18,5619
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16,18,17812
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,19,3357
AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,19,3090
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,19,4272
